tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,spectral_centroid,spectral_rolloff,zero_crossing_rate,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast,spectral_bandwidth,spectral_flatness,energy,rms,rms_std,rms_max,rms_min,hnr,genre
[129.19921875],-199.98285,109.121544,-5.5460243,48.132893,1.2039802,4.5974913,-9.152174,-1.4712749,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,74.722855,40.186543,17.839558,15.387896,19.599396,14.185697,12.198644,9.6672945,8.485899,10.950813,8.093988,10.340298,1739.321196159185,3425.5292862930532,0.0824598188370743,0.39940137,0.082373515,0.2535663,0.1303196,0.21459852,0.19186263,0.21174715,0.4127119,0.12256019,0.21119867,0.15840806,0.26754808,21.411477015427465,1907.39364810552,0.006651456,14.222859,0.09660107,0.040946785,0.24876715,0.013302724,8.418207,country
[161.49902344],-277.1022,128.25644,42.42859,37.69783,12.780972,9.599223,-5.983117,-7.538272,-8.034319,-4.942379,-6.5300484,-3.6279535,-7.2284265,62.08481,29.732378,16.938068,9.9848995,11.038721,10.21493,10.156932,8.681293,9.369419,9.4745655,10.269221,10.899304,1240.589517425619,2412.9187427438083,0.0428440342008513,0.010075268,0.06971719,0.459521,0.043440226,0.17210247,0.051823076,0.2652244,0.36339468,0.12893414,0.42105594,0.041302133,0.13767372,22.08709536059784,1996.8404273431745,0.0023822605,10.988967,0.079619266,0.046542067,0.28395355,0.020203594,9.990141,country
[86.1328125],-131.14856,102.99637,-11.533305,17.73964,16.962389,4.435607,1.2965345,3.4184597,-1.4990546,1.6171722,-7.983499,-0.8249754,-8.876751,44.538982,23.146727,18.259556,12.779118,12.665072,11.813603,10.8937645,8.905965,8.114496,9.47262,7.533248,8.198621,2068.772763718777,4098.033553085091,0.0956105329672987,0.45295304,0.20651299,0.22826733,0.1784064,0.25933364,0.43411326,0.16851075,0.30969402,0.1475056,0.26587832,0.19938003,0.19965337,19.820926397961763,2370.0194416842432,0.01520167,13.407852,0.09677969,0.031800702,0.19976577,0.020605978,3.6841369,country
[83.35433468],-256.06357,163.10161,-22.872879,26.93337,15.301942,-3.50522,4.2170873,-0.7930169,-9.463185,1.7569612,-4.4230623,-3.6401737,-4.2523346,72.564384,29.56283,26.950373,19.458563,15.626439,12.684361,12.747413,9.963127,9.29421,7.807318,7.8182936,7.020565,1138.6702901800777,2117.4705292787344,0.0509596313854489,0.37805256,0.21818562,0.1960676,0.124632396,0.19238466,0.2403466,0.1856867,0.3711348,0.17226627,0.17562447,0.12853539,0.21122944,20.382030209812093,1462.0454419306657,0.001373895,12.820141,0.08205686,0.056474607,0.23672986,0.014917606,7.3040376,country
[112.34714674],-130.4947,104.13707,-19.261398,34.153618,5.413921,-2.1668837,-0.7268799,-2.8929856,-5.459535,4.0802116,-4.4622407,3.523582,2.147013,46.53218,28.996435,17.573126,12.031441,11.978993,9.4733715,10.559583,9.992341,8.222665,9.120426,7.672892,8.245831,2052.937539079165,4094.358575307179,0.0952960979827786,0.47902176,0.11917047,0.21247415,0.08527526,0.19408101,0.31315494,0.14472792,0.38609627,0.113631964,0.19862361,0.2126368,0.20390119,20.943426846163028,2187.74961377564,0.015338099,14.730779,0.10080858,0.03520171,0.1913755,0.02325239,5.9332886,country
[73.828125],-200.55318,119.65538,-3.604682,31.952965,9.957966,15.293297,0.6486003,0.23646206,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,63.489765,31.608648,17.50734,16.491926,14.281792,13.229688,9.959628,9.780496,8.5843,9.076855,8.016489,7.312499,1565.7683179567373,3190.105709867212,0.0573031304421439,0.29257962,0.1752569,0.24067256,0.15029125,0.27521485,0.1676068,0.16038099,0.3314516,0.23495173,0.22862291,0.16524665,0.32851467,19.83825747344449,2016.50563758418,0.00867255,9.713805,0.07990662,0.03366538,0.20950408,0.018210268,5.8889327,country
[89.10290948],-74.1483,107.63805,-21.198166,47.234455,-5.976316,17.812092,-20.399551,14.992423,-15.965242,15.734073,-14.664024,10.681492,-10.128547,47.05323,23.972424,17.44069,15.982857,14.994824,10.819422,12.110627,9.14096,10.81803,9.001505,9.467417,7.9011903,2101.538599563589,4416.156629438371,0.1010296234036377,0.19479749,0.2281249,0.27194753,0.26685947,0.4278332,0.17157131,0.2215503,0.27277437,0.30329517,0.378563,0.16713262,0.26796186,22.253414719299144,2152.183984058375,0.009016839,40.670128,0.16790287,0.057332806,0.30452752,0.05413216,2.121606,country
[89.10290948],-124.83957,127.38223,-23.381811,47.360462,0.5631107,15.991255,-9.954187,16.180136,-16.72955,6.785199,-8.187069,3.2049851,-1.5920391,51.131958,26.91459,17.705463,14.4324045,15.253428,14.522318,11.276168,9.47146,13.381935,10.256741,10.332898,8.575233,1555.953044445339,3218.1472069707816,0.0672293742743808,0.2779394,0.11160587,0.26873535,0.2459113,0.24001704,0.39045545,0.14212093,0.2699541,0.095716864,0.2455438,0.26291826,0.14295967,24.25331551151449,1761.5697042735765,0.0026103668,46.11719,0.17533581,0.07036883,0.35251462,0.038048957,6.948732,country
[103.359375],-101.28809,84.139015,7.751808,30.383917,13.85436,11.632601,-0.11175939,-4.9390707,-2.3706596,-1.974887,-8.187719,2.8250737,0.5467092,39.209324,18.709253,14.499026,12.003306,10.686361,9.1233635,7.3654714,8.876925,7.35438,7.5045686,7.1539397,7.7583246,2386.8223453587584,5389.550743457334,0.0870259287925696,0.23652382,0.25225136,0.29023904,0.1946621,0.3812574,0.22685596,0.25587413,0.2677824,0.2530701,0.4114652,0.18134214,0.2550847,19.405996754882565,2715.9968533779856,0.02687247,18.538155,0.117697,0.02226733,0.17361622,0.04262709,2.805516,country
[80.74951172],-164.79193,123.42043,4.2346554,48.788734,-5.151331,22.844551,-7.8052983,19.294298,-11.024413,21.256271,-9.740571,5.1541314,-6.1411095,68.98765,23.69949,21.990978,11.133212,15.505233,11.9091,8.871205,8.940867,10.379803,12.319211,8.068572,10.272322,1468.7461596453236,3213.230570034346,0.0549410887916021,0.33838055,0.04689686,0.107504874,0.06386031,0.15901023,0.5927354,0.11788862,0.17755838,0.09833557,0.255687,0.26747912,0.043715924,25.053117949847053,1960.7336227819144,0.0014045738,26.584528,0.13618691,0.045048676,0.23995306,0.052936323,10.071957,country
[67.99958882],-137.88376,121.523895,-13.26719,43.318726,-10.709389,17.858778,-7.9495454,9.089493,-19.792675,9.440965,-19.59838,6.907874,-12.543895,66.26134,22.600399,16.317007,13.415072,12.712743,14.196713,10.200978,10.469064,8.051632,11.097532,10.284806,7.7518954,1741.814997140394,3791.6270725498257,0.0754375634916795,0.22756729,0.27190894,0.08191241,0.30470362,0.09141227,0.22576997,0.20549448,0.14400212,0.47042716,0.113111325,0.28133443,0.07804255,24.663552231437137,1985.7625460094796,0.0036802404,24.902119,0.13006444,0.04855231,0.27513102,0.01972681,6.7922983,country
[135.99917763],-101.19902,85.43055,-19.69571,20.584856,9.973623,7.594193,0.10405596,3.405438,0.046411622,1.577752,-1.4500952,-1.2814347,2.1464107,51.719418,24.6284,17.739923,12.738755,13.019937,9.036007,11.407133,7.907929,8.509091,8.573582,6.9781427,6.653734,2530.853994149147,5071.785998270608,0.1343000193498452,0.24149565,0.2684261,0.41732448,0.25695089,0.26343095,0.21252058,0.2781933,0.2940125,0.23157994,0.38930225,0.20371287,0.22403173,18.29992200118385,2491.487169319094,0.045666054,13.546252,0.09496325,0.038297474,0.21530731,0.03331046,2.6841702,country
[112.34714674],-104.37176,136.39383,-20.940239,52.861176,2.0258892,20.42771,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,45.806988,29.686123,19.44081,14.562286,14.043578,13.003778,10.449578,8.897998,8.785828,9.9852085,7.9876595,8.954608,1474.927396796844,3108.406203892947,0.062992816369969,0.3557749,0.11830196,0.26450613,0.15253302,0.27338302,0.23702705,0.15871859,0.4637143,0.19381958,0.20595038,0.11468397,0.25852135,23.56536449272634,1745.8524867489689,0.0018258028,59.07474,0.20664184,0.054978408,0.38567582,0.07799602,4.2301264,country
[99.38401442],-100.955956,111.60762,-13.152134,44.59755,-5.9610395,29.337101,-7.956897,19.591026,-22.446842,17.270529,-17.831654,11.408343,-12.451892,54.379078,28.59851,21.453716,13.289794,14.165596,11.627922,14.540013,10.497485,9.295377,9.862642,8.517093,6.6665683,2049.894019739639,4435.848177032943,0.0894072447029798,0.23386745,0.24395698,0.51512206,0.29959345,0.2103014,0.12756243,0.21266529,0.28361398,0.20410123,0.33548036,0.2102318,0.263619,22.62168996089436,2188.355870987396,0.00654579,33.114426,0.15323907,0.04634807,0.28350672,0.050608315,2.616323,country
[117.45383523],-69.88548,124.21146,-32.470196,47.69471,1.3983786,22.617672,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,48.371075,24.101324,18.16121,12.923351,11.187574,10.286856,12.288327,9.057707,9.450053,9.340477,8.1340885,8.758307,1754.136013604858,3504.895473043247,0.097399259868421,0.2646735,0.12973692,0.42919743,0.1437523,0.20480418,0.13593271,0.24218585,0.48950574,0.10435351,0.2432336,0.12641649,0.25648636,24.137197627799765,1861.9987406181872,0.003329612,65.85802,0.2179833,0.058796052,0.37673247,0.077853024,4.994009,country
[117.45383523],-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784996,15.524762,-18.795238,16.359055,-17.893854,12.126649,-13.205329,38.210598,22.174917,17.371264,17.025759,13.585275,12.302597,10.975102,9.802384,9.900301,10.035913,9.757059,7.6387877,2253.250681954206,4798.970981279025,0.1060927069224071,0.30827004,0.23564224,0.35798597,0.23966573,0.27078035,0.25137553,0.28028956,0.41985068,0.24532084,0.2616403,0.19614063,0.23435345,21.850007049502462,2261.407343786667,0.010725566,38.85138,0.1664755,0.048545144,0.2954919,0.03078986,1.6811659,country
[112.34714674],-217.16394,136.1694,-10.362347,51.38904,2.612237,15.127788,-0.6809201,12.287426,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,51.45779,26.420105,15.12857,15.796319,14.593574,10.607967,12.801245,11.196696,9.77049,9.531268,9.907318,9.869959,1327.8240961067795,2755.9750016628773,0.0610873101296439,0.08688067,0.18570277,0.4812486,0.14547208,0.20798814,0.095141284,0.17130332,0.26921964,0.14191934,0.46209103,0.11712616,0.15459248,24.370757034882494,1632.8005227389567,0.0008328171,12.655708,0.0871251,0.046953782,0.29398334,0.014065746,7.1572714,country
[129.19921875],-82.962616,122.53281,-16.658556,40.015907,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991613,-16.039673,8.533731,-8.706783,39.034008,19.158123,10.905445,9.647082,11.7094965,8.965666,6.8099165,6.4121447,8.092679,6.862004,6.3145394,7.702839,1881.161817758554,4111.466805189387,0.0811041958929953,0.11517948,0.28119433,0.24147733,0.35544285,0.39005032,0.25842836,0.3036626,0.21795031,0.26981562,0.27521986,0.1992714,0.28160107,21.968946691128753,2116.2376572328676,0.0052268165,32.95223,0.15497614,0.038564447,0.25676996,0.06891055,3.2949843,country
[129.19921875],-111.69471,82.26009,13.068496,31.930077,23.68303,-0.53237945,12.029794,3.6602066,-5.7385206,3.333035,1.4207493,0.77258307,0.5596443,51.31688,28.403303,19.766037,13.180761,11.883146,11.64462,9.098426,9.664632,12.441443,7.6012826,7.668001,7.0233917,2634.0466588107224,5807.6232154302925,0.0958561852989551,0.28387186,0.23570095,0.2758497,0.20920737,0.37816978,0.083803914,0.12309305,0.18689406,0.18208,0.45823056,0.17114387,0.2597498,18.54315723762557,2898.654345079428,0.035156086,17.305729,0.11318445,0.024162082,0.18451871,0.046977554,2.991134,country
[143.5546875],-102.8967,85.32916,-4.324985,30.583778,3.010156,-1.9592187,4.4452953,3.42052,-4.253563,-1.7713999,-3.970628,-1.3591872,-3.7630885,57.49147,20.535727,18.65119,14.383293,14.475697,11.498467,10.331524,8.113706,8.997546,8.014457,7.739812,7.5502276,2449.9415972837987,5043.0028389851,0.1063330682807662,0.27414578,0.28086275,0.37904632,0.22539574,0.33286387,0.23517661,0.29279175,0.3046208,0.13600282,0.28115538,0.21438079,0.31328282,18.81861071155208,2560.4616825468997,0.033841975,17.308132,0.10899377,0.03894543,0.217096,0.019657556,2.761373,country
[75.99954044],-175.0163,115.70678,5.106449,58.160652,-3.3279543,29.664286,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,39.766396,23.748957,12.819377,11.134419,10.496998,9.447733,8.974721,9.927126,10.0926075,10.469235,7.423073,9.608656,1654.6143319062887,3908.434699563419,0.0602078747823142,0.15123773,0.08355581,0.21385571,0.38195533,0.11045436,0.3258126,0.10985171,0.22155611,0.23677297,0.109422654,0.46520558,0.067978725,24.001905617074716,2105.525008312031,0.0022859718,15.206636,0.104260966,0.029991494,0.1920533,0.0274478,6.402637,country
[172.265625],-229.4689,157.31282,-16.762049,31.879862,-0.11036961,16.656445,1.3551718,12.223306,-3.862505,6.8392315,-4.2632265,1.337568,-5.8956637,48.258083,29.660301,17.336306,15.253838,13.735313,12.095088,10.563785,8.649878,11.615855,10.302912,8.37183,6.873982,1130.9407637739448,2216.5365969064437,0.0502430824303405,0.110145584,0.24900296,0.45609587,0.17681986,0.22685374,0.15246022,0.32936525,0.1728139,0.2002844,0.34590706,0.17493725,0.21518779,22.795767595202253,1458.387078046425,0.0010231582,11.088816,0.08349272,0.040145256,0.21427894,0.015529445,5.261955,country
[143.5546875],-148.55994,141.2805,-15.883042,44.655067,0.9918706,13.662192,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908223,-5.0558124,62.11657,27.041521,22.001902,16.72481,15.379045,10.557697,12.008705,9.405035,10.589543,10.341915,10.280775,8.506573,1436.0348088902906,2924.248984133127,0.0595514161667956,0.070290506,0.33666334,0.08568876,0.17230153,0.35675484,0.0843356,0.21530761,0.12399201,0.27743608,0.2874353,0.08195978,0.33950984,23.69494932221874,1729.5975020613137,0.0024579,24.545555,0.13104534,0.042722665,0.27252114,0.042354833,5.754278,country
[112.34714674],-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081844,17.78146,-15.505314,13.504544,-10.957894,9.476343,-1.924605,61.288982,31.49563,23.127457,13.580147,14.673587,13.162113,11.946433,9.912322,9.238116,10.682808,10.118952,9.592884,1560.8796813263718,3175.26413294553,0.0671874244146671,0.29489085,0.046137076,0.21819173,0.06429219,0.1128252,0.4174664,0.07635568,0.32060638,0.13323122,0.22839427,0.23022789,0.049884915,24.583785027110824,1782.7974966049746,0.0025449404,33.908485,0.15299173,0.053277474,0.30139953,0.039447565,9.097514,country
[86.1328125],-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699962,-14.165857,-1.1532573,-10.306384,64.734886,25.024994,22.639355,17.056864,17.310568,13.10293,14.237121,10.015638,12.8293,11.302813,10.963227,10.394786,1537.7642290059302,3055.1981923011804,0.068123926688274,0.036578823,0.081416644,0.38500026,0.08308039,0.2343067,0.12646836,0.30849582,0.3700458,0.12480918,0.35123265,0.075002134,0.16134478,26.707853716880617,1716.1980066788396,0.0020479795,13.32925,0.092549935,0.041848134,0.19731833,0.010353404,13.883179,country
[143.5546875],-170.90068,124.81326,-19.262192,39.2072,-3.7551057,15.289897,-12.972992,8.530164,-11.833667,11.321371,-13.773081,3.102464,-10.078784,75.6464,26.720907,24.18295,19.333735,15.867166,12.424394,11.184605,9.22073,11.379833,12.123993,8.384394,10.705162,1589.6339834802304,3159.789226520172,0.0739145190354102,0.38807967,0.08297051,0.26031637,0.09164763,0.30405226,0.109759964,0.19199893,0.34778744,0.10292027,0.316517,0.085571975,0.18278125,25.2227575424882,1805.8872708820068,0.0026836132,18.781837,0.10860429,0.05236541,0.2935876,0.020767769,8.111146,country
[117.45383523],-143.12674,121.898,-13.34437,47.777847,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,50.48908,24.543163,19.160873,13.971703,14.04491,10.587449,11.858423,9.935851,12.04609,11.035447,8.747171,7.9529285,1779.4961449189584,3873.618243427099,0.0789069302679953,0.31057122,0.18315805,0.2791858,0.18552601,0.31821373,0.26246342,0.20547046,0.34005153,0.17129794,0.33703226,0.08668371,0.15166494,22.518652418037473,2035.9825105917737,0.005401153,16.740253,0.10938402,0.031495847,0.17897329,0.033583578,5.222118,country
[78.30255682],-162.72116,119.81048,-2.879953,20.506134,27.808872,5.4853673,6.040956,1.204544,-3.6995325,0.3423853,4.411625,-0.4080612,2.4593601,71.26,33.783394,20.3637,17.760223,16.065453,19.548279,11.201417,9.259332,8.6959715,8.619552,9.55288,7.4266434,1730.559357956436,3360.9380102009964,0.0665200059258901,0.092436165,0.2390714,0.11815954,0.2448823,0.31898728,0.08606791,0.27919888,0.13020831,0.32554078,0.25913015,0.09312556,0.3047927,21.607385122752294,2248.639954888259,0.008077966,18.520515,0.11366553,0.037615314,0.25396824,0.028267108,8.622602,country
[66.25600962],-302.58182,150.15967,-3.7027955,26.923807,-0.26331598,13.522552,7.2485633,4.2178683,1.7668283,6.563311,-0.4889708,7.8965797,1.32933,87.291306,29.005163,27.763693,16.983082,17.987024,12.77531,12.346619,10.648344,10.96087,10.897256,9.04944,8.988192,1143.9439902896277,2222.2448957224747,0.0498579751596362,0.09697702,0.1967666,0.1582759,0.13527122,0.31087217,0.122648194,0.22467698,0.09939543,0.19170961,0.30512586,0.15106584,0.314578,21.7314199538441,1443.341974961157,0.0010673483,3.8125737,0.043252815,0.032864917,0.25069168,0.0048022135,8.291341,country
[80.74951172],-229.1472,180.35635,4.5209055,24.184402,1.1109341,3.9924355,-5.9960327,1.8722159,-13.136269,0.0047071236,-13.499958,1.5836843,-13.435797,71.243225,37.877937,26.909842,17.384388,21.219868,13.170712,14.104945,12.726806,10.706393,14.461888,10.489655,12.128896,963.195880592238,1752.8894005176085,0.0457684307275541,0.36820945,0.054680165,0.22342134,0.06603066,0.35178176,0.21580878,0.08806347,0.38936722,0.08505677,0.28336468,0.07643555,0.21098268,23.59484648962495,1234.8596843387652,0.00049477344,19.205946,0.11523083,0.039838884,0.25008196,0.03732782,7.6849666,country
[78.30255682],-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.667631,1.1733668,-0.854297,4.976347,-1.695669,4.8454185,-0.15781678,48.45712,25.525887,21.641657,19.9608,13.892325,12.925356,11.857335,9.87296,11.002732,9.199661,9.381787,10.113363,2777.1145172614247,5621.632673422988,0.1329644265189628,0.22358473,0.2524677,0.2516233,0.40136728,0.30902717,0.19075806,0.16885316,0.24494688,0.34361315,0.24866436,0.27652586,0.23303851,18.84491642638932,2647.662214458651,0.05188509,30.07496,0.14661238,0.042221416,0.27886918,0.031064035,2.5675793,country
[64.59960938],-204.71436,121.91577,-17.742798,46.3246,-1.7955846,17.031994,-14.699761,14.667406,-19.3929,10.903636,-13.474712,1.2002156,-6.213006,51.482815,26.55956,16.9319,12.787024,15.145983,12.012404,11.7480755,10.325197,12.058379,13.107255,9.354183,9.570757,1552.7721617035634,3166.9225167194754,0.0592494527621904,0.07732576,0.13182311,0.06710115,0.15896349,0.4776102,0.09845092,0.2094098,0.1593673,0.29325715,0.269376,0.09507638,0.37788084,25.2291359638313,1848.601939753092,0.001954177,11.599314,0.09027794,0.02876961,0.16708982,0.017435681,9.21806,country
[117.45383523],-122.427414,111.48314,-13.694294,53.828403,-2.6777658,19.67755,-14.138923,13.743675,-14.016459,14.626713,-13.993218,9.218205,-10.559242,62.98943,26.787527,19.937801,16.64972,14.918371,13.940772,13.018204,11.192814,10.61321,9.881042,9.116735,8.967783,1879.9377906980571,4031.9756191950464,0.0783173646720201,0.3215237,0.2636089,0.34004354,0.30846357,0.2601645,0.3260523,0.20776835,0.22382419,0.18066984,0.2580552,0.31505033,0.23539092,22.147815141140008,2085.606346373194,0.0052931095,25.275537,0.1335073,0.041700263,0.261332,0.017578136,2.5302322,country
[161.49902344],-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131815,13.267167,-12.802163,9.798451,-11.344081,27.108038,15.431953,13.616228,11.878087,8.593227,7.7329373,9.257553,8.211669,8.4839735,7.4291167,6.713641,6.6404705,2334.8728689120853,4838.912406425358,0.1212195995791408,0.24409926,0.22614808,0.31989658,0.25456992,0.34825686,0.23000094,0.28360912,0.3729924,0.26951113,0.28901014,0.21663101,0.2547973,21.701706943603163,2212.472815214581,0.013571353,41.393204,0.17646493,0.029970152,0.26107678,0.07176529,2.153625,country
[86.1328125],-80.23639,108.186485,-23.827435,52.60141,-6.424085,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001827,-10.704085,48.4803,22.723793,16.64029,16.248014,13.997867,11.667395,11.508749,10.133349,10.018455,11.036865,9.561541,8.908177,1965.2766137464205,4060.050449430389,0.093017956051664,0.30528542,0.20314798,0.39110354,0.17319645,0.25317958,0.19733413,0.24782187,0.39228263,0.21666923,0.30876055,0.14284694,0.25143334,23.726311559888146,2036.695092015282,0.0066137644,46.580933,0.18059872,0.058629815,0.3856605,0.051303353,3.3376105,country
